sku_id,country_name,retailer,breadcrumbs,breadcrumbs_t,name,name_t,pack_size,pack_size_t,description_short,description_t_short,resnet50_labels_005,resnet50_labels_06,price,label
157604783,Taiwan,Friday,"[""首頁"",""居家|餐廚|日用|寵物"",""寵物│玩樂│圖書"",""罐頭|零食|保健"",""狗│肉條/肉乾""]","[""home"",""home|kitchen|daily use|pet"",""pet|have fun|books"",""can|snack|health care"",""dog|Rou Tiao /dried meat""]",VitaLife 加拿大國寶 天然無穀犬糧+凍乾 - 鮭魚甜薯 5kg (A001D08),VitaLife canada national treasure natural no valley dog grain+Dong Gan  - Gui Yu Tian Shu  5kg (A001D08),,,規格 5kg,specification 5kg,packet~web_site,packet,82.32,Dry Dog Food
80384621,Taiwan,Friday,"[""首頁"",""保養 / 彩妝 / 香氛 / 美體"",""彩妝｜香氛｜美容用品"",""香水│香氛│SPA"",""TESTER包裝""]","[""home"",""maintenance / makeup / fragrance / body"",""makeup|fragrance|beauty products"",""perfume|fragrance|SPA"",""TESTER packing""]",CK free 男性淡香水100ml-Tester包裝,CK free male light perfume 100ml-Tester packing,,,商品品名：calvin klein ckfree 男性淡香水 商品容量：100ml-tester包裝 (如圖) 使用方法：外出前或沐浴後，噴灑於手腕、頸部、耳後等脈搏附近。 注意事項： 1.使用後若有過敏請即刻停止使用，並請教醫生。 2.請放置陰涼處以免變質。 3.此為私人消耗性產品，一經拆封使用，恕無法退貨。,"product name:calvin klein ckfree male light perfume product capacity:100ml-tester packing (as shown) instructions:before going out or after bathing,sprayed on wrist, neck, behind the ear, etc. pulse n",perfume,perfume,29.904,Men's Fragrances
137664365,Taiwan,Friday,"[""首頁"",""美食|保健|生鮮|零食"",""沖泡|飲料"",""礦泉水︱氣泡水"",""氣泡水""]","[""home"",""food|health care|fresh|snack"",""brewing|drink"",""mineral water--bubble water"",""bubble water""]",【泰山】CHEERS奇兒思氣泡水(原味)PET500ML(24入),[(taishan)] CHEERS odd child think bubble water(original flavor)PET500ML(24 enter),,,商品名稱:泰山cheers 氣泡水(500mlx24入) 品牌:泰山 外包裝材質:寶特瓶 商品種類:氣泡礦泉水 保存方法:常溫下保存 內容物成份:水、h2o 熱量:0 每份營養成份:無 內容量:500ml*24瓶 食品添加物名稱:無 產地:台灣 廠商名稱:泰山企業股份有限公司 廠商電話號碼:0800-079-080 廠商地址:彰化縣田中鎮興工路6號 保存期限:1年 製造日期／有效日期:依商品包裝標,product name:taishan cheers bubble water(500mlx24 enter) brand:taishan outsourcing loading material quality:baote bottle product category:bubble ore spring preservation method:room temperature save co,hair_spray~nipple~perfume~pop_bottle~water_bottle,,20.1264,OUT OF SCOPE
179556169,Taiwan,Friday,"[""首頁"",""美食 / 保健 / 生鮮 / 零食"",""蔬菜|民生食材"",""品牌專區"",""調味/乾貨│十翼饌""]","[""home"",""food / health care / fresh / snack"",""vegetables|minsheng ingredients"",""brand zone"",""flavor/dry goods|ten wings""]",十翼饌 海陸臻賞  (北海道干貝+台灣香菇禮盒) 3組,ten wings food land and sea Zhen  reward (hokkaido scallop+taiwan mushroom gift box)  3 group,,,【十翼饌】海陸臻賞 (北海道干貝+台灣香菇禮盒) 內容物(重量)：北海道干貝(100g)、新社香菇(100g) 保存期限：12個月 食用方式：清水洗淨後，以冷水泡軟，即可進行料理。 保存條件：為確保品質，開封後請冷藏。 有效日期：標示於外包裝 產地：台灣 廠商名稱：美大雅有限公司 聯絡電話：02-26319896 食品業者登錄字號：d-197490088-00000-6 產品責任險字號：60-10,"[(ten wings)] hai lu zhen shang (hokkaido scallop+taiwan mushroom gift box) content(weight):hokkaido scallop(100g), xin she xiang gu (100g) shelf life:12 month way of eating:washed with water rear,tak",chest~dial_telephone~harmonica~pay-phone~pencil_sharpener~perfume,,122.472,OUT OF SCOPE
207391602,Taiwan,Friday,"[""首頁"",""美食 / 保健 / 生鮮 / 零食"",""沖泡|飲料|咖啡"",""咖啡│乳品"",""咖啡豆""]","[""home"",""food / health care / fresh / snack"",""brewing|drink|coffee"",""coffee|dairy"",""coffee beans""]",CoFeel 凱飛鮮烘豆坦尚尼亞吉利馬札羅中深烘焙咖啡豆半磅+魔法瓶手搖磨豆機+手沖細嘴壺+專利濾泡耳掛兩用咖啡架,CoFeel kay fly fresh bake beans tan shangni asian auspicious horse za luo in depth baking coffee beans half a pound+magic bottle hand shake grinding machine+hand flush fine mouth pot+patent filter bubble ear hanging use coffee frame,,,"包裝尺寸：約21x17x16cm 包裝重量：約755g 品名：cofeel 凱飛鮮烘豆坦尚尼亞吉利馬札羅咖啡豆 包裝尺寸：約21x17x7.5cm 包裝重量：約250g 品種：波旁 等級：aa 產區：吉力馬札羅產區 中深焙 海拔：1,400 ~ 1,900m 精緻方式：水洗處理法 成份：咖啡豆 淨重：227g&plusmn;5% / 半磅(袋)x1 保存期限：1年 最佳賞味期：3個月 產地：坦尚尼",package size:approximately 21x17x16cm package weight:approximately 755g product name:cofeel kay fly fresh bake beans tan shangni asian auspicious horse za luo coffee beans package size:approximately 2,coffee_mug~coffeepot~espresso_maker~oil_filter~perfume,,41.630399999999995,OUT OF SCOPE
76998501,Taiwan,Friday,"[""首頁"",""親子寵物"",""寵物飼料/零食/貓砂"",""寵物外出│戶外用品"",""寵物提籃/運輸籠""]","[""home"",""parent-child pet"",""pet feed/snack/cat litter"",""pet out|outdoor product"",""Chong Wu Ti Lan /transport cage""]",美國Petmate》天窗型雙門式寵物貓咪加強通風運輸籠3kg/籠,united states Petmate>> sunroof type double door type pet object cat mum strengthen ventilation transportation cage 3kg/cage,,,◆品牌：petmate ◆類型：運輸籠 ◆產地：美國 ◆尺寸(cm)：約長61cm*寬43cm*高37cm ◆重量(kg)：3kg/籠,*brand:petmate *types of:transport cage *place of origin:united states *size(cm):about 61cm*width 43cm*height 37cm *weight(kg):3kg/cage,Blenheim_spaniel~Chihuahua~beagle~cocker_spaniel~golden_retriever~toy_poodle~wire-haired_fox_terrier,,80.6064,OUT OF SCOPE
134613534,Taiwan,Friday,"[""首頁"",""美食|保健|生鮮|零食"",""蔬菜|民生食材"",""調味醬料/香料"",""鹽/糖/湯底高湯粉""]","[""home"",""food|health care|fresh|snack"",""vegetables|minsheng ingredients"",""sauce/spices"",""salt/sugar/soup bottom height soup powder""]",【頂膳珍】洋蔥粉150g(1包),[(ding shanzhen)] onion powder 150g(1 package),,,商品名稱：洋蔥粉 品牌：頂膳珍 商品種類：調味料 內容物 成分：洋蔥 內容量：150g / 包 數量：1包 包裝方式：夾鏈袋包裝 包裝尺寸：約長 20 x 寬 12 x 厚 6 cm 保存方式：商品開封後，請密封放置陰涼處，若有結塊，純屬正常受潮現象。 食用方式：見商品說明 食品添加物：無 營養標示：見商品說明 產地：中國 保存期限：24個月 製造/進口商名稱：領豐實業有限公司 製造/進口商地址：,product name:onion powder brand:ding shanzhen product category:seasoning contents:onion internal volume:150g / package quantity:1 package packing:clip chain bag packing package size:about 20 x width 1,dough~face_powder~ice_cream,,5.712,OUT OF SCOPE
83960279,Taiwan,Friday,"[""首頁"",""美食保健"",""小吃/熟食/滷味"",""2019年菜早鳥預購"",""遠百五星名店年菜禮盒""]","[""home"",""food health"",""snack/delicatessen/lotion"",""2019 year dish early bird preorder"",""far Bai Wu  star famous shop year dish gift box""]",提貨券-新台灣餅舖-台灣型鳳梨酥禮盒,Ti Huo Quan -new taiwan creampie-taiwan type pineapple gift box,,,產品規格/內容/保存方式：詳見商品說明 製造地：新台灣餅舖 預售辦法：當您完成線上刷卡預購手續付款後，friday網站將會郵寄給您兌換券(一盒一張)，以供到百貨公司或飯店提領時使用，認券不認人。 ★ 注意事項★ 1.本次所配合取貨的遠東百貨(全省)，恕不宅配，下單前請務必確認取貨地點再下單。 2. 無法預先指定其他取貨日，請務必確認取貨期間再下單。 3. 食品類產品是經客戶付款後才代為向廠商定購，,"product specifications/content/storage method:see the product bright manufacturing site:new taiwan creampie yu shou ban fa :when you complete on the line swipe pre order hand continued after payment,f",bakery~carton~kimono~menu~toyshop,,14.616,OUT OF SCOPE
70308738,Taiwan,Friday,"[""首頁"",""美妝"",""香水│香氛"",""商品功能快搜"",""男性香水""]","[""home"",""makeups"",""perfume|fragrance"",""product function quick search"",""male perfume""]",MONTBLANC Emblem 萬寶龍男性淡香水100ml  tester,MONTBLANC Emblem wan baolong male light perfume 100ml tester,,,品牌:montblanc 萬寶龍 商品名稱:intense 萬寶龍銀河男性淡香水 100ml tester 保存期限:5年，製造日期或有效期限，請詳見產品包裝標示 使用方法:外出或沐浴後，輕輕噴灑於手腕、頸部、耳後等脈搏附近。,"brand:montblanc million treasure product name:intense wan baolong silver river male light perfume 100ml tester shelf life:5 year,manufacturing date or expiration date limit,please see the production p",ashcan~espresso_maker~soap_dispenser,,57.0864,Men's Fragrances
151540414,Taiwan,Friday,"[""首頁"",""美食保健"",""蛋糕甜點/休閒零嘴"",""本月好康│限時特惠"",""2019 遠百五星名店蛋糕/禮盒""]","[""home"",""food health"",""cake dessert/casual snack"",""good month this month|limited time offer"",""2019 far Bai Wu  star famous shop cake/gift box""]",提貨券-樂樂派對禮盒,Ti Huo Quan -lele party gift box,,,規 格：詳見商品說明 產品內容：詳見商品說明 保存方式：詳見商品說明 製造地：吉來商行 預售辦法：當您完成線上刷卡預購手續付款後，friday網站將會郵寄給您兌換券(一盒一張)，以供到百貨公司或飯店提領時使用，認券不認人。 ★ 注意事項★ 1.本次所配合取貨的遠東百貨(全省)，恕不宅配，下單前請務必確認取貨地點再下單。 2. 無法預先指定其他取貨日，請務必確認取貨期間再下單。 3. 食品類產品是經,specification:see the product bright product content:see the product bright storage method:see the product bright manufacturing site:ji lai shang xing yu shou ban fa :when you complete on the line swi,French_loaf~bagel~cucumber~guacamole~hotdog~plate,,17.7744,OUT OF SCOPE
70605002,Taiwan,Friday,"[""首頁"",""美妝"",""香水│香氛"",""商品功能快搜"",""針管/小香""]","[""home"",""makeups"",""perfume|fragrance"",""product function quick search"",""needle/xiaoxiang""]",Mercedes Benz 紳雅經典 男性淡香水 7ml (禮盒拆售 法國進口),Mercedes Benz gentry elegant classic male light perfume 7ml (gift box dismantling french import),,,◆購買小叮嚀◆ ※產地與保存期限：法國/五年 ※本商品【無】試用服務！ ※使用後之商品因個人衛生考量無法提供退換貨作業！ ※使用後若有過敏等不適狀況請立刻停止使用並請教專業醫生。 ※請置於陰涼處存放勿直接陽光曝曬以防產品變質。 ※圖片顏色因每個人電腦設定差異而略有不同以實際商品顏色為準。 ※本賣場部分商品為供貨商大量進貨有價取得 ※為特惠組拆售故無外盒及封膜為免消費者收受商品後有所疑慮特此說明※g,*buy buy ning * *origin and shelf life limit:france/five years *this product[(no)] trial service! *goods after use because of personal health considerations unable to provide refund exchange business!,lotion~perfume,perfume,13.4064,Men's Fragrances
70902487,Taiwan,Zalora,"[""首頁"",""女裝"",""美容保養""]","[""home"",""women's clothing"",""beauty care""]",寶格麗白茶中性古龍水75ML,bao ge li white tea neutral ancient dragon water 75ML,,,這款舒緩奢華的白茶香水散放懷舊且珍稀的喜馬拉雅白茶氣息，男女皆適宜。細膩迷人的香味讓您在奢侈的珍貴時刻帶來深層放鬆。sku (simple) d69f1be973f6e6gs 不設退換貨品 此貨品不設退換或退款ี้,"this paragraph soothing luxury of white tea water scatter nostalgic and rare hi malaya white tea atmosphere,men and women all suitable should. fine greasy charming scent let you are at luxury the jane",lotion~perfume~sunscreen,,113.39999999999999,Women's Fragrances
111299089,Taiwan,RT-Mart,"[""家庭清潔"",""替換式尿片""]","[""household cleaning"",""replacement diaper""]",康乃馨成人替換式尿片,carnation adult replacement diaper,,,規格:32片/包 產地:台灣 單位:1/包,specification:32 sheet/package place of origin:taiwan unit:1/package,carton~envelope~packet,,5.6784,OUT OF SCOPE
57728602,Taiwan,RT-Mart,"[""沖泡飲品"",""二合一咖啡""]","[""brewing drinks"",""two in one coffee""]",雀巢咖啡二合一無甜 11g*42包,nestle coffee two in one no sweet 11g*42 package,,,規格:11g*42包/袋 產地:台灣 單位:1/袋,specification:11g*42 package/bag place of origin:taiwan unit:1/bag,can_opener~drum~packet~scale~tray,,7.0223999999999993,OUT OF SCOPE
206032380,Taiwan,RT-Mart,"[""家庭清潔"",""菜瓜布／油網. 集油杯""]","[""household cleaning"",""melon cloth/You Wang . Ji You Bei ""]",3M Scotch-Brite潔力豆海綿菜瓜布,3M Scotch-Brite clean force beans sea cotton melon cloth,,,規格:爐具/鍋具專用 ; 4片裝 產地:台灣 單位:1/包,specification:stove/guo ju zhuan yong ; 4 chip loading place of origin:taiwan unit:1/package,carton~modem~packet~web_site,,3.3263999999999996,OUT OF SCOPE
57732666,Taiwan,RT-Mart,"[""碳酸飲料／礦泉水""]","[""carbonated drinks/mineral water""]",FP純水6000ml*2瓶/箱,FPChun Shui  6000ml*2 bottle/box,,,規格:6000ml*2瓶/箱 產地:台灣 單位:2/瓶,specification:6000ml*2 bottle/box place of origin:taiwan unit:2/bottle,lotion~nipple~sunscreen,,2.2176,OUT OF SCOPE
57752276,Taiwan,RT-Mart,"[""彩妝"",""日用一般 (小於25CM)""]","[""makeup"",""Ri Yong Yi Ban  (less than 25CM)""]",康乃馨御守棉超薄衛生棉一般流量組,carnation royal shou cotton ultra-thin guard health cotton general flow group,,,規格:18片x3包/組 產地:台灣 單位:3/包,specification:18 slice x3 package/group place of origin:taiwan unit:3/package,carton~paper_towel~toilet_tissue,,6.6864,OUT OF SCOPE
229290432,Taiwan,RT-Mart,"[""寵物"",""愛犬罐頭食品""]","[""pet"",""canine love food""]",IQ DOG 聰明狗罐頭 - 義式牛雞口味,IQ DOG smart dog canned - meaning cattle chicken taste,,,規格:400g 產地:義大利 單位:1/罐,specification:400g place of origin:italy unit:1/tank,can_opener~oil_filter~paper_towel~toilet_tissue,can_opener,1.0752,Wet Dog Food
58082453,Taiwan,Watsons,"[""首頁"",""日用品"",""女性生理用品"",""夜用衛生棉""]","[""home"",""daily necessities"",""female physiological supplies"",""night use guard health cotton""]",蘇菲超熟睡超薄細緻棉柔41.5cm 8片裝,su fei super sleep ultra-thin fine to cotton soft 41.5cm 8 chip loading,41.5cm*8pcs,41.5cm*8pcs,產品說明 股溝間隙吸收體，第一時間阻擋後流，不後漏，搭配全新l型防漏側邊，更有效立起阻擋側漏。 產地 886 商品規格 41.5cm 8片 點我看更多 隱藏,"product manual share ditch between gap absorber,first timing resistance block rear flow,bu hou lou ,match brand new type l leak proof side side,more effective stand up resistance block side leak. plac",comic_book~packet~slot~web_site,,3.9983999999999997,OUT OF SCOPE
56227062,Taiwan,Watsons,"[""首頁"",""美體美髮"",""香水/香氛""]","[""home"",""body hairdressing"",""perfume/fragrance""]",Michael Kors 迷人花漾女性淡香精(50ml),Michael Kors charming flower Yang  female light essence(50ml),50ml,50ml,產品說明 詳細介紹 此為廠商直送商品， 預計出貨日2-5天 ⊙產品概念⊙ michaelkors隆重推出具有花木香麝香的sexyblossom迷人花漾淡香水，靈感來自於春天的特質和當季盛開的迷人花朵。 ⊙香調⊙ 前 味：荔枝、玫瑰花瓣和沾露水的葉子 中 味：粉牡丹、粉蘭花、鈴蘭、蒼蘭 後 味：龍涎香、麝香、檀香 以荔枝魔幻般甜美平滑的香氣開啟迷人花漾淡香水的迷人魔力，玫瑰花瓣香氣和沾露水葉子的清新,"product manual detailed introduction this is the manufacturer direct delivery commodity, estimated delivery day 2-5 day [?]chan pin gai nian [?] michaelkors introducing have hua mu fragrant musk of se",lipstick~lotion~perfume,perfume,45.36,Women's Fragrances
55973072,Taiwan,Watsons,"[""首頁"",""箱購專區 >"",""箱購專區"",""尿布/溼巾 >"",""尿布/溼巾"",""嬰兒尿布"",""嬰兒尿布""]","[""home"",""box purchase area >"",""box purchase area"",""diaper/wipes >"",""diaper/wipes"",""Ying Er Niao Bu "",""Ying Er Niao Bu ""]",幫寶適超薄乾爽L 86片*2包箱裝(彩箱) -箱購-箱購,help bao shi ultra-thin dry cool L 86 sheet*2 Bao Xiang Zhuang (Cai Xiang ) -box purchase-box purchase,L 86SX2入,L 86SX2 enter,詳細介紹 特有神奇鎖水珠珠乾爽長達12小時吸水量高達自身重量30倍，牢牢鎖住尿濕特有瞬吸導流層均勻擴散 ，迅速吸收100%透氣表層超過1000萬個透氣微孔，讓清新空氣進來，排走濕氣！ &nbsp; 蟲蟲彈力側腰圍提供2倍彈性，幫助防止側漏後漏，讓寶寶怎麼動都合身舒適！ &nbsp; 超柔軟外表層：柔軟舒適，給寶寶溫柔呵護！ 商品規格 商品簡述 全球no 1超乾爽 12小時乾爽金質睡眠 品牌 幫寶適,"detailed introduction unique magical lock water beads dry cool long da 12 hour water absorption the amount gao da self weight 30 times,firmly lock live urine wet unique instant suck diversion floor al",carton,carton,39.950399999999995,OUT OF SCOPE
58129765,Taiwan,Watsons,"[""首頁"",""首頁"",""箱購專區 >"",""箱購專區"",""尿布/溼巾"",""尿布/溼巾""]","[""home"",""home"",""box purchase area >"",""box purchase area"",""diaper/wipes"",""diaper/wipes""]",日本利護樂成人紙尿褲 L18片*4/箱-箱購,japan protection fun adult paper diaper L18 sheet*4/box-box purchase,1,1,詳細介紹 此為廠商直送商品， 預計出貨日2-5天 日本利護樂成人紙尿褲 l18片*4/箱 【產品特色】 正隆春風家庭用品獲得日本麗護多株式會社授權，代理『利護樂』(リフレ)成人紙尿褲。 日本原裝進口。 吸收力約600ml，可吸收4次尿量，長時間使用都安心。 採用特殊乾爽褲底設計，尿量多也不厚重，尿褲不下滑，行動自如。 舒適柔軟的彈力腰圍，穿脫容易，沒有束縛感。 &nbsp; 【紙尿褲的更換方法】 ,"detailed introduction this is the manufacturer direct delivery commodity, estimated delivery day 2-5 day japan protection fun adult paper diaper l18 sheet*4/box [(feature of product)] zheng long sprin",carton~paper_towel~toilet_tissue~web_site,,77.28,OUT OF SCOPE
58517705,Taiwan,Watsons,"[""首頁"",""美體美髮 >"",""美體美髮"",""染髮 >"",""染髮"",""泡泡染"",""泡泡染""]","[""home"",""body hairdressing >"",""body hairdressing"",""hair dye >"",""hair dye"",""Pao Pao Ran "",""Pao Pao Ran ""]",莉婕頂級一按即梳染髮霜 5P深紅棕色,li Jie  top level one press which is comb hair cream 5P dark red brown,40g+40g,40g+40g,詳細介紹 liese【莉婕】頂級一按即梳染髮霜 5p深紅棕色 ★ 一按梳染&nbsp; 刷出輕齡 ★ &bull; 高調合染髮霜x巧捷梳，1.6倍輕鬆高效遮蓋可見白髮 &bull; 一按一梳免調合，可分次使用。15分鐘的快速染髮 ! &bull; 迷你刷頭、彈力雙齒梳:分線髮際白髮輕鬆染，直達髮際死角 &bull; 蜂王漿菁華 &amp; 洋甘菊萃取菁華，雙重修護打造輕齡柔順髮 商品規格 商品簡述,detailed introduction liese[(li wei)] top level one press which is comb hair cream 5p dark red brown ★ yi an shu ran &nbsp; shua chu qing ling ★ &bull; height tune combined hair cream x skillful jie c,carton~menu~sunglasses~web_site,,11.0544,OUT OF SCOPE
56180907,Taiwan,Watsons,"[""首頁"",""首頁"",""日用品 >"",""日用品"",""家用百貨"",""家用百貨""]","[""home"",""home"",""daily necessities >"",""daily necessities"",""household department store"",""household department store""]",【dretec】「小衣服」室內用旋轉電子溫濕度計-粉色,[(dretec)] [Xiao Yi Fu ] indoor use rotate electron temperature moisture meter-pink,約127*101*22mm,approximately 127*101*22mm,詳細介紹 此為廠商直送商品， 預計出貨日2-5天 商品規格 商品簡述 ★室內曬衣服好幫手 ★晾乾等級以4階段做表示 ★掛勾可旋轉、可掛在曬衣桿上 品牌 dretec 規格 約127*101*22mm 保存環境 室溫 是否可門市/超商取貨 n 商品屬性 功率 無 保固期限 一年 電壓 無 .ectable{width:100%;border:1px solid gray;}.ectable td{b,"detailed introduction this is the manufacturer direct delivery commodity, estimated delivery day 2-5 day product specifications product brief ★indoor drying clothes good helper ★air dry wait level tak",digital_clock,digital_clock,21.336,OUT OF SCOPE
58064572,Taiwan,Watsons,"[""首頁"",""箱購專區"",""尿布/溼巾"",""成人紙尿褲""]","[""home"",""box purchase area"",""diaper/wipes"",""adult paper diaper""]",【樂爾寶】 成人紙尿褲實惠型 M(20片 x 6包/箱)-箱購,[(Le Er Bao )]  adult paper diaper real benefit type M(20 slice x 6 package/box)-box purchase,1,1,產品說明 詳細介紹 此為廠商直送商品， 預計出貨日2-5天 主要原料：進口紙漿、高分子吸收體、不織布、pe防水膜 適應人群：輕度失禁人群；臥床、術後行動不便人群；生理期、產褥期嬰兒等皆可使用。 在內層搭配替換式尿片使用，可減少臥床長者翻身次數。 &nbsp; 商品規格 商品簡述 ★本商品由廠商直接出貨★ ★訂單成立後三至五個工作天到貨★ 品牌 soothers 規格 （20片 x 6包/箱) 保存,"product manual detailed introduction this is the manufacturer direct delivery commodity, estimated delivery day 2-5 day main ingreadient:jin kou zhi jiang , polymer absorption body, non-woven, pe wate",carton~washer,,38.64,OUT OF SCOPE
55995392,Taiwan,Watsons,"[""首頁"",""首頁"",""美體美髮>"",""美體美髮"",""香水/香氛"",""香水/香氛""]","[""home"",""home"",""body hairdressing>"",""body hairdressing"",""perfume/fragrance"",""perfume/fragrance""]",ANNICK GOUTAL SONGES 夢幻淡香水 100ml,ANNICK GOUTAL SONGES dream fantasy light perfume 100ml,100ml,100ml,annick goutal songes 夢幻淡香水 100ml◆香調說明◆前味：玉芙蓉、茉莉、依蘭中味：香草後味：安息香、廣藿香、辛香料使用方法：外出或沐浴後，輕輕噴灑於手腕、頸部、耳後等脈搏附近。此為廠商直送商品，訂單成立後三至五個工作天到貨,"annick goutal songes dream fantasy light perfume 100ml*fragrance description*top taste:yu fu rong , jasmine, yi lan zhong wei :xiang cao hou wei :benzoin, patchouli, spices instructions:go out or bath",perfume,perfume,134.3664,Women's Fragrances
161064900,Taiwan,Carrefour,"[""日用百貨"",""家庭清潔"",""洗衣用品""]","[""daily necessities"",""household cleaning"",""laundry supplies""]",一匙靈Attack抗菌EX濃縮洗衣精,a spoonful of spirit Attack antibacterial EX concentrated laundry fine,,,"除菌、洗淨效果再升級 超越日曬等級除菌除臭力 含防霉、防螨成分 , 容量 2.4 kg公斤 應免稅 應稅 保存溫層 常溫 保存期限 1080天 保存方式 請置於室內陰涼處 商品來源 台灣 重量 2400&nbsp;kg , 配送及售後服務說明 配送說明 滿額免費配送：於家樂福線上購物，每筆訂單購物金額滿 800 元(含)，免收物流配送服務費，未達到前開金額者，每筆訂單需收取新台幣 100 元之物流","sterilization, wash net effect upgrade again beyond sunburn wait level sterilization deodorization force han fang mei , fang man cheng fen , capacity 2.4 kg kg tax exempt taxable preserving the temper",nipple~paper_towel~washer~water_jug,,4.7711999999999994,OUT OF SCOPE
160943090,Taiwan,Carrefour,"[""米油沖泡"",""咖啡．茶包"",""咖啡""]","[""rice oil brewing"",""coffee.tea bag"",""coffee""]",有機囍瑞即溶咖啡,have machine Xi  rui instant coffee,,,"日本/歐盟有機雙認證 哥倫比亞原裝原瓶進口 國家農糧署有機證號貼 低溫冷凍極萃，低咖啡因 冷水沖泡，風味絕佳 保證無農藥、無香精、無甘味劑 , 容量 100.00 g克 應免稅 應稅 保存溫層 常溫 保存期限 30個月 保存方式 請置於陰涼乾燥處、避免陽光直射 商品來源 台灣 , 配送及售後服務說明 配送說明 滿額免費配送：於家樂福線上購物，每筆訂單購物金額滿 800 元(含)，免收物流配送服務費",japan/european union have machine dual certification brother lumbia original loading original bottle import country family farm grain department have machine certificate number paste low temperature f,face_powder~sunscreen,face_powder,8.702399999999999,OUT OF SCOPE
255940812,Taiwan,Carrefour,"[""日用百貨"",""家庭清潔"",""清潔工具""]","[""daily necessities"",""household cleaning"",""cleaning tools""]",阿爾巴伐智能感應垃圾桶50L,alba Fa  sense of intelligence should trash can 50L,,,,,ashcan,ashcan,83.664,OUT OF SCOPE
161166555,Taiwan,Carrefour,"[""生活休閒"",""寵物用品"",""貓""]","[""life and leisure"",""pet supplies"",""cat""]",【寵物用品】愛思沛貓型舒活盆,[(pet supplies)] love think pei cat type shu huo pots,,,", 容量 1.00 pc件 應免稅 應稅 保存溫層 常溫 商品來源 台灣 , 配送及售後服務說明 配送說明 滿額免費配送：於家樂福線上購物，每筆訂單購物金額滿 800 元(含)，免收物流配送服務費，未達到前開金額者，每筆訂單需收取新台幣 100 元之物流配送服務費。 滿額免費配送限制： • 於家樂福線上購物「傢俱館」所購買之商品及大型家電商品等，不適用滿額免費配送服務。詳細運費收取方式，請參考其他",", capacity 1.00 pcjian tax exempt taxable preserving the temperature layer normal temperature commodity source taiwan , delivery and after sales service description delivery note full free of charge d",pencil_sharpener~toaster,pencil_sharpener,36.9264,OUT OF SCOPE
232861249,Taiwan,Carrefour,"[""日用百貨"",""衛生紙"",""面紙．濕紙巾""]","[""daily necessities"",""toilet paper"",""face paper.wet wipes""]",玩美彩妍馬桶坐墊紙,play beauty Yan  toilet seat cushion paper,,,,,envelope~packet~paper_towel~plastic_bag,,2.9903999999999997,OUT OF SCOPE
161059517,Taiwan,Carrefour,"[""大小家電"",""廚房家電"",""微波爐．烤箱""]","[""size appliances"",""kitchen appliance"",""microwave oven.oven""]",國際NB-H3202雙溫控電烤箱32L,Guo Ji NB-H3202 double temperature control electric oven 32L,,,"&nbsp; , 容量 1.00 set台 應免稅 應稅 保存溫層 常溫 商品來源 中國大陸 保固期限 12個月 , 配送及售後服務說明 配送說明 滿額免費配送：於家樂福線上購物，每筆訂單購物金額滿 800 元(含)，免收物流配送服務費，未達到前開金額者，每筆訂單需收取新台幣 100 元之物流配送服務費。 滿額免費配送限制： • 於家樂福線上購物「傢俱館」所購買之商品及大型家電商品等，不適用滿額免","&nbsp; , capacity 1.00 settai tax exempt taxable preserving the temperature layer normal temperature commodity source china mainland warranty period 12 month , delivery and after sales service descrip",microwave~oscilloscope~rotisserie,microwave,114.24,OUT OF SCOPE
161007693,Taiwan,Carrefour,"[""飲料零食"",""茶飲．咖啡．水"",""礦泉水．氣泡水""]","[""beverage snack"",""tea.coffee.water"",""mineral water.bubble water""]",多喝水MORE+氣泡水(膳食纖維)Pet560ml,drink more water MORE+bubble water(dietary fiber)Pet560ml,,,"容量 560.00 ml毫升 * 4 應免稅 應稅 保存溫層 常溫 商品來源 台灣 重量 2240.000&nbsp;g , 配送及售後服務說明 配送說明 滿額免費配送：於家樂福線上購物，每筆訂單購物金額滿 800 元(含)，免收物流配送服務費，未達到前開金額者，每筆訂單需收取新台幣 100 元之物流配送服務費。 滿額免費配送限制： • 於家樂福線上購物「傢俱館」所購買之商品及大型家電商品等，不適","capacity 560.00 ml ml * 4 tax exempt taxable preserving the temperature layer normal temperature commodity source taiwan weight 2240.000&nbsp;g , delivery and after sales service description delivery ",espresso_maker~photocopier~printer~spotlight,,4.4352,OUT OF SCOPE
161188612,Taiwan,Carrefour,"[""生活休閒"",""寵物用品"",""狗""]","[""life and leisure"",""pet supplies"",""dog""]",【寵物用品】愛思沛-寵物飲水器200cc,[(pet supplies)] Ai Si Pei -pet drinker 200cc,,,", 容量 1.00 pc個 應免稅 應稅 保存溫層 常溫 保存期限 10年 保存方式 請放置陰涼乾燥處 商品來源 台灣 , 配送及售後服務說明 配送說明 滿額免費配送：於家樂福線上購物，每筆訂單購物金額滿 800 元(含)，免收物流配送服務費，未達到前開金額者，每筆訂單需收取新台幣 100 元之物流配送服務費。 滿額免費配送限制： • 於家樂福線上購物「傢俱館」所購買之商品及大型家電商品等，不適用",", capacity 1.00 pcge tax exempt taxable preserving the temperature layer normal temperature shelf life 10 year storage method please put it cool dry place commodity source taiwan , delivery and after ",screwdriver~syringe,screwdriver,2.856,OUT OF SCOPE
